Node,SP,Layer,Row,Column,Stage,Cond,Rbott
19095,0,1,117,71,477.9857731415842,Kriv1,477.5021688250375
19259,0,1,118,71,478.0383132899652,Kriv1,477.5547089734184
19260,0,1,118,72,478.17040158435,Kriv1,477.68679726780323
19261,0,1,118,73,478.3024898787348,Kriv1,477.81888556218803
19262,0,1,118,74,478.4345781731196,Kriv1,477.95097385657283
19426,0,1,119,74,478.4871183215005,Kriv1,478.00351400495373
19427,0,1,119,75,478.6192066158853,Kriv1,478.13560229933853
19428,0,1,119,76,478.7512949102701,Kriv1,478.26769059372333
19592,0,1,120,76,478.80383505865103,Kriv1,478.3202307421043
19593,0,1,120,77,478.93592335303583,Kriv1,478.4523190364891
19594,0,1,120,78,479.06801164742063,Kriv1,478.5844073308739
19595,0,1,120,79,479.20009994180543,Kriv1,478.7164956252587
19759,0,1,121,79,479.2526400901864,Kriv1,478.76903577363964
19760,0,1,121,80,479.3847283845712,Kriv1,478.90112406802444
19761,0,1,121,81,479.516816678956,Kriv1,479.03321236240924
19925,0,1,122,81,479.5693568273369,Kriv1,479.08575251079014
19926,0,1,122,82,479.7014451217217,Kriv1,479.21784080517494
19927,0,1,122,83,479.8335334161065,Kriv1,479.34992909955974
19928,0,1,122,84,479.9656217104913,Kriv1,479.48201739394455
20092,0,1,123,84,480.01816185887225,Kriv1,479.5345575423255
20093,0,1,123,85,480.15025015325705,Kriv1,479.6666458367103
20094,0,1,123,86,480.28233844764185,Kriv1,479.7987341310951
20258,0,1,124,86,480.33487859602275,Kriv1,479.851274279476
20259,0,1,124,87,480.46696689040755,Kriv1,479.9833625738608
20260,0,1,124,88,480.59905518479235,Kriv1,480.1154508682456
20261,0,1,124,89,480.73114347917715,Kriv1,480.2475391626304
20425,0,1,125,89,480.7836836275581,Kriv1,480.30007931101136
20426,0,1,125,90,480.9157719219429,Kriv1,480.43216760539616
20427,0,1,125,91,481.04819204715346,Kriv1,480.5645877306067
20591,0,1,126,91,481.09982357811845,Kriv1,480.6162192615717
20592,0,1,126,92,481.2322696792902,Kriv1,480.74866536274345
20593,0,1,126,93,481.3371538865616,Kriv1,480.8535495700149
20757,0,1,127,93,481.4688383009284,Kriv1,480.98523398438164
20920,0,1,128,92,481.6515901072564,Kriv1,481.1679857907097
20921,0,1,128,93,481.60664480144095,Kriv1,481.1230404848942
21084,0,1,129,92,481.7843693938867,Kriv1,481.30076507734
21248,0,1,130,92,481.917148680517,Kriv1,481.43354436397027
21411,0,1,131,91,482.1006965179177,Kriv1,481.61709220137095
21412,0,1,131,92,482.04992796714737,Kriv1,481.5663236506006
21575,0,1,132,91,482.233475804548,Kriv1,481.74987148800125
21739,0,1,133,91,482.36625509117835,Kriv1,481.8826507746316
21902,0,1,134,90,482.54980292857897,Kriv1,482.0661986120322
